Tiempo serie 1,Datos serie 1,Tiempo serie 2,Datos serie 2,Tiempo serie 3,Datos serie 3,Tiempo serie 4,Datos serie 4,Tiempo serie 5,Datos serie 5,
119.648979,0.199700,918.813171,0.275011,2186.266357,0.110602,3336.998291,0.104625,4538.041992,0.144616,
119.665283,0.199828,918.829468,0.275202,2186.282715,0.110578,3337.014404,0.104633,4538.058594,0.144550,
119.681580,0.199957,918.845825,0.275392,2186.299072,0.110554,3337.030762,0.104641,4538.074707,0.144485,
119.697884,0.200085,918.862122,0.275583,2186.315186,0.110530,3337.047119,0.104649,4538.090820,0.144419,
119.714180,0.200214,918.878418,0.275773,2186.331543,0.110507,3337.063232,0.104657,4538.107422,0.144354,
119.730484,0.200343,918.894775,0.275963,2186.347656,0.110483,3337.079590,0.104665,4538.123535,0.144288,
119.746780,0.200473,918.911072,0.276153,2186.364014,0.110459,3337.095703,0.104673,4538.139648,0.144223,
119.763084,0.200602,918.927429,0.276343,2186.380127,0.110435,3337.112061,0.104681,4538.155762,0.144158,
119.779381,0.200732,918.943726,0.276533,2186.396484,0.110412,3337.128174,0.104689,4538.172363,0.144093,
119.795685,0.200861,918.960022,0.276723,2186.412598,0.110388,3337.144531,0.104697,4538.188477,0.144028,
119.811981,0.200991,918.976379,0.276913,2186.428955,0.110365,3337.160645,0.104706,4538.204590,0.143963,
119.828285,0.201121,918.992676,0.277103,2186.445068,0.110341,3337.177002,0.104714,4538.220703,0.143898,
119.844582,0.201251,919.008972,0.277292,2186.461426,0.110318,3337.193115,0.104722,4538.237305,0.143833,
119.860878,0.201382,919.025330,0.277482,2186.477539,0.110294,3337.209473,0.104731,4538.253418,0.143768,
119.877182,0.201512,919.041626,0.277671,2186.493896,0.110271,3337.225586,0.104739,4538.269531,0.143704,
119.893478,0.201643,919.057983,0.277860,2186.510010,0.110248,3337.241943,0.104748,4538.285645,0.143639,
119.909782,0.201774,919.074280,0.278049,2186.526367,0.110224,3337.258057,0.104756,4538.302246,0.143575,
119.926079,0.201905,919.090576,0.278238,2186.542480,0.110201,3337.274414,0.104765,4538.318359,0.143510,
119.942383,0.202036,919.106934,0.278427,2186.558838,0.110178,3337.290527,0.104773,4538.334473,0.143446,
119.958679,0.202167,919.123230,0.278616,2186.574951,0.110155,3337.306885,0.104782,4538.350586,0.143381,
119.974983,0.202299,919.139587,0.278805,2186.591309,0.110132,3337.322998,0.104791,4538.367188,0.143317,
119.991280,0.202430,919.155884,0.278993,2186.607422,0.110109,3337.339355,0.104799,4538.383301,0.143253,
120.007584,0.202562,919.172180,0.279182,2186.623779,0.110086,3337.355469,0.104808,4538.399414,0.143189,
120.023880,0.202694,919.188538,0.279370,2186.639893,0.110063,3337.371826,0.104817,4538.415527,0.143125,
120.040184,0.202826,919.204834,0.279558,2186.656250,0.110040,3337.387939,0.104826,4538.432129,0.143061,
120.056480,0.202958,919.221130,0.279746,2186.672363,0.110017,3337.404297,0.104835,4538.448242,0.142997,
120.072777,0.203091,919.237488,0.279934,2186.688721,0.109994,3337.420410,0.104844,4538.464355,0.142933,
120.089081,0.203223,919.253784,0.280121,2186.705078,0.109971,3337.436768,0.104853,4538.480957,0.142869,
120.105377,0.203356,919.270142,0.280309,2186.721191,0.109949,3337.453125,0.104862,4538.497070,0.142805,
120.121681,0.203489,919.286438,0.280496,2186.737549,0.109926,3337.469238,0.104871,4538.513184,0.142742,
120.137978,0.203622,919.302734,0.280683,2186.753662,0.109903,3337.485596,0.104880,4538.529297,0.142678,
120.154282,0.203755,919.319092,0.280870,2186.770020,0.109881,3337.501709,0.104889,4538.545898,0.142615,
120.170578,0.203888,919.335388,0.281057,2186.786133,0.109858,3337.518066,0.104898,4538.562012,0.142551,
120.186882,0.204022,919.351746,0.281244,2186.802490,0.109836,3337.534180,0.104908,4538.578125,0.142488,
120.203178,0.204156,919.368042,0.281430,2186.818604,0.109813,3337.550537,0.104917,4538.594238,0.142425,
120.219482,0.204290,919.384338,0.281617,2186.834961,0.109791,3337.566650,0.104926,4538.610840,0.142361,
120.235779,0.204424,919.400696,0.281803,2186.851074,0.109768,3337.583008,0.104936,4538.626953,0.142298,
120.252083,0.204558,919.416992,0.281989,2186.867432,0.109746,3337.599121,0.104945,4538.643066,0.142235,
120.268379,0.204692,919.433289,0.282175,2186.883545,0.109724,3337.615479,0.104954,4538.659180,0.142172,
120.284676,0.204827,919.449646,0.282360,2186.899902,0.109701,3337.631592,0.104964,4538.675781,0.142109,
120.300980,0.204961,919.465942,0.282546,2186.916016,0.109679,3337.647949,0.104973,4538.691895,0.142046,
120.317276,0.205096,919.482300,0.282731,2186.932373,0.109657,3337.664062,0.104983,4538.708008,0.141983,
120.333580,0.205231,919.498596,0.282916,2186.948486,0.109635,3337.680420,0.104993,4538.724121,0.141920,
120.349876,0.205366,919.514893,0.283101,2186.964844,0.109613,3337.696533,0.105002,4538.740723,0.141858,
120.366180,0.205502,919.531250,0.283286,2186.980957,0.109591,3337.712891,0.105012,4538.756836,0.141795,
120.382477,0.205637,919.547546,0.283470,2186.997314,0.109569,3337.729004,0.105022,4538.772949,0.141733,
120.398781,0.205773,919.563904,0.283654,2187.013428,0.109547,3337.745361,0.105031,4538.789062,0.141670,
120.415077,0.205909,919.580200,0.283838,2187.029785,0.109525,3337.761475,0.105041,4538.805664,0.141608,
120.431381,0.206045,919.596497,0.284022,2187.045898,0.109503,3337.777832,0.105051,4538.821777,0.141545,
120.447678,0.206181,919.612854,0.284205,2187.062256,0.109481,3337.793945,0.105061,4538.837891,0.141483,
120.463982,0.206317,919.629150,0.284389,2187.078369,0.109459,3337.810303,0.105071,4538.854004,0.141421,
120.480278,0.206454,919.645447,0.284572,2187.094727,0.109438,3337.826416,0.105081,4538.870605,0.141359,
120.496574,0.206590,919.661804,0.284755,2187.111084,0.109416,3337.842773,0.105091,4538.886719,0.141296,
120.512878,0.206727,919.678101,0.284937,2187.127197,0.109394,3337.859131,0.105101,4538.902832,0.141234,
120.529175,0.206864,919.694458,0.285120,2187.143555,0.109373,3337.875244,0.105111,4538.919434,0.141172,
120.545479,0.207001,919.710754,0.285302,2187.159668,0.109351,3337.891602,0.105121,4538.935547,0.141111,
120.561775,0.207138,919.727051,0.285483,2187.176025,0.109329,3337.907715,0.105132,4538.951660,0.141049,
120.578079,0.207276,919.743408,0.285665,2187.192139,0.109308,3337.924072,0.105142,4538.967773,0.140987,
120.594376,0.207414,919.759705,0.285846,2187.208496,0.109287,3337.940186,0.105152,4538.984375,0.140925,
120.610680,0.207551,919.776062,0.286027,2187.224609,0.109265,3337.956543,0.105163,4539.000488,0.140864,
120.626976,0.207689,919.792358,0.286208,2187.240967,0.109244,3337.972656,0.105173,4539.016602,0.140802,
120.643280,0.207827,919.808655,0.286389,2187.257080,0.109222,3337.989014,0.105183,4539.032715,0.140741,
120.659576,0.207966,919.825012,0.286569,2187.273438,0.109201,3338.005127,0.105194,4539.049316,0.140679,
120.675880,0.208104,919.841309,0.286749,2187.289551,0.109180,3338.021484,0.105204,4539.065430,0.140618,
120.692177,0.208243,919.857605,0.286929,2187.305908,0.109159,3338.037598,0.105215,4539.081543,0.140556,
120.708473,0.208382,919.873962,0.287108,2187.322021,0.109138,3338.053955,0.105225,4539.097656,0.140495,
120.724777,0.208521,919.890259,0.287287,2187.338379,0.109117,3338.070068,0.105236,4539.114258,0.140434,
120.741074,0.208660,919.906616,0.287466,2187.354492,0.109096,3338.086426,0.105247,4539.130371,0.140373,
120.757378,0.208799,919.922913,0.287645,2187.370850,0.109075,3338.102539,0.105257,4539.146484,0.140312,
120.773674,0.208939,919.939209,0.287823,2187.386963,0.109054,3338.118896,0.105268,4539.162598,0.140251,
120.789978,0.209078,919.955566,0.288001,2187.403320,0.109033,3338.135010,0.105279,4539.179199,0.140190,
120.806274,0.209218,919.971863,0.288179,2187.419434,0.109012,3338.151367,0.105290,4539.195312,0.140129,
120.822578,0.209358,919.988220,0.288356,2187.435791,0.108991,3338.167480,0.105301,4539.211426,0.140068,
120.838875,0.209498,920.004517,0.288533,2187.451904,0.108970,3338.183838,0.105312,4539.227539,0.140008,
120.855179,0.209639,920.020813,0.288710,2187.468262,0.108949,3338.199951,0.105323,4539.244141,0.139947,
120.871475,0.209779,920.037170,0.288886,2187.484375,0.108929,3338.216309,0.105334,4539.260254,0.139886,
120.887779,0.209920,920.053467,0.289062,2187.500732,0.108908,3338.232422,0.105345,4539.276367,0.139826,
120.904076,0.210061,920.069763,0.289238,2187.516846,0.108887,3338.248779,0.105356,4539.292969,0.139765,
120.920372,0.210202,920.086121,0.289413,2187.533203,0.108867,3338.265137,0.105367,4539.309082,0.139705,
120.936676,0.210343,920.102417,0.289588,2187.549561,0.108846,3338.281250,0.105378,4539.325195,0.139645,
120.952972,0.210484,920.118774,0.289763,2187.565674,0.108826,3338.297607,0.105389,4539.341309,0.139584,
120.969276,0.210626,920.135071,0.289937,2187.582031,0.108805,3338.313721,0.105401,4539.357910,0.139524,
120.985573,0.210767,920.151367,0.290111,2187.598145,0.108785,3338.330078,0.105412,4539.374023,0.139464,
121.001877,0.210909,920.167725,0.290285,2187.614502,0.108765,3338.346191,0.105423,4539.390137,0.139404,
121.018173,0.211051,920.184021,0.290458,2187.630615,0.108744,3338.362549,0.105435,4539.406250,0.139344,
121.034477,0.211193,920.200378,0.290631,2187.646973,0.108724,3338.378662,0.105446,4539.422852,0.139284,
121.050774,0.211336,920.216675,0.290803,2187.663086,0.108704,3338.395020,0.105457,4539.438965,0.139224,
121.067078,0.211478,920.232971,0.290975,2187.679443,0.108684,3338.411133,0.105469,4539.455078,0.139164,
121.083374,0.211621,920.249329,0.291147,2187.695557,0.108663,3338.427490,0.105481,4539.471191,0.139105,
121.099670,0.211764,920.265625,0.291318,2187.711914,0.108643,3338.443604,0.105492,4539.487793,0.139045,
121.115974,0.211907,920.281921,0.291489,2187.728027,0.108623,3338.459961,0.105504,4539.503906,0.138985,
121.132271,0.212050,920.298279,0.291660,2187.744385,0.108603,3338.476074,0.105515,4539.520020,0.138926,
121.148575,0.212194,920.314575,0.291830,2187.760498,0.108583,3338.492432,0.105527,4539.536133,0.138866,
121.164871,0.212337,920.330933,0.292000,2187.776855,0.108563,3338.508545,0.105539,4539.552734,0.138807,
121.181175,0.212481,920.347229,0.292169,2187.792969,0.108543,3338.524902,0.105551,4539.568848,0.138748,
121.197472,0.212625,920.363525,0.292338,2187.809326,0.108524,3338.541016,0.105563,4539.584961,0.138688,
121.213776,0.212769,920.379883,0.292507,2187.825439,0.108504,3338.557373,0.105574,4539.601074,0.138629,
121.230072,0.212913,920.396179,0.292675,2187.841797,0.108484,3338.573486,0.105586,4539.617676,0.138570,
121.246376,0.213058,920.412476,0.292842,2187.857910,0.108464,3338.589844,0.105598,4539.633789,0.138511,
121.262672,0.213202,920.428833,0.293010,2187.874268,0.108445,3338.605957,0.105610,4539.649902,0.138452,
121.278976,0.213347,920.445129,0.293177,2187.890381,0.108425,3338.622314,0.105622,4539.666016,0.138393,
121.295273,0.213492,920.461487,0.293343,2187.906738,0.108405,3338.638428,0.105635,4539.682617,0.138334,
121.311569,0.213637,920.477783,0.293509,2187.922852,0.108386,3338.654785,0.105647,4539.698730,0.138275,
121.327873,0.213783,920.494080,0.293674,2187.939209,0.108366,3338.671143,0.105659,4539.714844,0.138216,
121.344170,0.213928,920.510437,0.293839,2187.955566,0.108347,3338.687256,0.105671,4539.731445,0.138157,
121.360474,0.214074,920.526733,0.294004,2187.971680,0.108328,3338.703613,0.105683,4539.747559,0.138099,
121.376770,0.214220,920.543091,0.294168,2187.988037,0.108308,3338.719727,0.105696,4539.763672,0.138040,
121.393074,0.214366,920.559387,0.294332,2188.004150,0.108289,3338.736084,0.105708,4539.779785,0.137982,
121.409370,0.214512,920.575684,0.294495,2188.020508,0.108270,3338.752197,0.105720,4539.796387,0.137923,
121.425674,0.214658,920.592041,0.294658,2188.036621,0.108250,3338.768555,0.105733,4539.812500,0.137865,
121.441971,0.214805,920.608337,0.294820,2188.052979,0.108231,3338.784668,0.105745,4539.828613,0.137806,
121.458275,0.214951,920.624634,0.294982,2188.069092,0.108212,3338.801025,0.105758,4539.844727,0.137748,
121.474571,0.215098,920.640991,0.295143,2188.085449,0.108193,3338.817139,0.105771,4539.861328,0.137690,
121.490875,0.215245,920.657288,0.295304,2188.101562,0.108174,3338.833496,0.105783,4539.877441,0.137632,
121.507172,0.215393,920.673645,0.295464,2188.117920,0.108155,3338.849609,0.105796,4539.893555,0.137574,
121.523468,0.215540,920.689941,0.295624,2188.134033,0.108136,3338.865967,0.105808,4539.909668,0.137516,
121.539772,0.215688,920.706238,0.295783,2188.150391,0.108117,3338.882080,0.105821,4539.926270,0.137458,
121.556068,0.215835,920.722595,0.295942,2188.166504,0.108098,3338.898438,0.105834,4539.942383,0.137400,
121.572372,0.215983,920.738892,0.296100,2188.182861,0.108079,3338.914551,0.105847,4539.958496,0.137342,
121.588669,0.216131,920.755249,0.296257,2188.198975,0.108060,3338.930908,0.105860,4539.974609,0.137284,
121.604973,0.216280,920.771545,0.296415,2188.215332,0.108041,3338.947021,0.105873,4539.991211,0.137226,
121.621269,0.216428,920.787842,0.296571,2188.231445,0.108023,3338.963379,0.105886,4540.007324,0.137169,
121.637573,0.216577,920.804199,0.296727,2188.247803,0.108004,3338.979492,0.105898,4540.023438,0.137111,
121.653870,0.216726,920.820496,0.296883,2188.263916,0.107985,3338.995850,0.105912,4540.039551,0.137054,
121.670174,0.216875,920.836792,0.297038,2188.280273,0.107967,3339.011963,0.105925,4540.056152,0.136996,
121.686470,0.217024,920.853149,0.297192,2188.296387,0.107948,3339.028320,0.105938,4540.072266,0.136939,
121.702774,0.217173,920.869446,0.297346,2188.312744,0.107930,3339.044434,0.105951,4540.088379,0.136881,
121.719070,0.217323,920.885803,0.297499,2188.328857,0.107911,3339.060791,0.105964,4540.104492,0.136824,
121.735367,0.217472,920.902100,0.297652,2188.345215,0.107893,3339.077148,0.105977,4540.121094,0.136767,
121.751671,0.217622,920.918396,0.297804,2188.361572,0.107874,3339.093262,0.105991,4540.137207,0.136710,
121.767967,0.217772,920.934753,0.297956,2188.377686,0.107856,3339.109619,0.106004,4540.153320,0.136653,
121.784271,0.217923,920.951050,0.298107,2188.394043,0.107838,3339.125732,0.106017,4540.169922,0.136596,
121.800568,0.218073,920.967407,0.298257,2188.410156,0.107820,3339.142090,0.106031,4540.186035,0.136539,
121.816872,0.218224,920.983704,0.298407,2188.426514,0.107801,3339.158203,0.106044,4540.202148,0.136482,
121.833168,0.218374,921.000000,0.298557,2188.442627,0.107783,3339.174561,0.106058,4540.218262,0.136425,
121.849472,0.218525,921.016357,0.298705,2188.458984,0.107765,3339.190674,0.106071,4540.234863,0.136368,
121.865768,0.218676,921.032654,0.298853,2188.475098,0.107747,3339.207031,0.106085,4540.250977,0.136311,
121.882072,0.218828,921.048950,0.299001,2188.491455,0.107729,3339.223145,0.106098,4540.267090,0.136255,
121.898369,0.218979,921.065308,0.299148,2188.507568,0.107711,3339.239502,0.106112,4540.283203,0.136198,
121.914673,0.219131,921.081604,0.299294,2188.523926,0.107693,3339.255615,0.106126,4540.299805,0.136142,
121.930969,0.219283,921.097961,0.299439,2188.540039,0.107675,3339.271973,0.106140,4540.315918,0.136085,
121.947266,0.219435,921.114258,0.299584,2188.556396,0.107657,3339.288086,0.106153,4540.332031,0.136029,
121.963570,0.219587,921.130554,0.299729,2188.572510,0.107639,3339.304443,0.106167,4540.348145,0.135972,
121.979866,0.219739,921.146912,0.299872,2188.588867,0.107622,3339.320557,0.106181,4540.364746,0.135916,
121.996170,0.219892,921.163208,0.300015,2188.604980,0.107604,3339.336914,0.106195,4540.380859,0.135860,
122.012466,0.220045,921.179565,0.300158,2188.621338,0.107586,3339.353027,0.106209,4540.396973,0.135804,
122.028770,0.220198,921.195862,0.300300,2188.637451,0.107568,3339.369385,0.106223,4540.413086,0.135747,
122.045067,0.220351,921.212158,0.300441,2188.653809,0.107551,3339.385498,0.106237,4540.429688,0.135691,
122.061371,0.220504,921.228516,0.300581,2188.669922,0.107533,3339.401855,0.106251,4540.445801,0.135635,
122.077667,0.220657,921.244812,0.300721,2188.686279,0.107516,3339.417969,0.106265,4540.461914,0.135580,
122.093971,0.220811,921.261108,0.300860,2188.702393,0.107498,3339.434326,0.106279,4540.478027,0.135524,
122.110268,0.220965,921.277466,0.300998,2188.718750,0.107481,3339.450439,0.106294,4540.494629,0.135468,
122.126572,0.221119,921.293762,0.301136,2188.734863,0.107463,3339.466797,0.106308,4540.510742,0.135412,
122.142868,0.221273,921.310120,0.301273,2188.751221,0.107446,3339.483154,0.106322,4540.526855,0.135356,
122.159164,0.221428,921.326416,0.301409,2188.767578,0.107429,3339.499268,0.106337,4540.543457,0.135301,
122.175468,0.221582,921.342712,0.301545,2188.783691,0.107411,3339.515625,0.106351,4540.559570,0.135245,
122.191765,0.221737,921.359070,0.301680,2188.800049,0.107394,3339.531738,0.106365,4540.575684,0.135190,
122.208069,0.221892,921.375366,0.301814,2188.816162,0.107377,3339.548096,0.106380,4540.591797,0.135134,
122.224365,0.222047,921.391724,0.301948,2188.832520,0.107360,3339.564209,0.106394,4540.608398,0.135079,
122.240669,0.222202,921.408020,0.302081,2188.848633,0.107343,3339.580566,0.106409,4540.624512,0.135024,
122.256966,0.222357,921.424316,0.302213,2188.864990,0.107326,3339.596680,0.106423,4540.640625,0.134968,
122.273270,0.222513,921.440674,0.302344,2188.881104,0.107309,3339.613037,0.106438,4540.656738,0.134913,
122.289566,0.222669,921.456970,0.302475,2188.897461,0.107292,3339.629150,0.106453,4540.673340,0.134858,
122.305870,0.222825,921.473267,0.302605,2188.913574,0.107275,3339.645508,0.106468,4540.689453,0.134803,
122.322166,0.222981,921.489624,0.302734,2188.929932,0.107258,3339.661621,0.106482,4540.705566,0.134748,
122.338470,0.223137,921.505920,0.302862,2188.946045,0.107241,3339.677979,0.106497,4540.721680,0.134693,
122.354767,0.223294,921.522278,0.302990,2188.962402,0.107224,3339.694092,0.106512,4540.738281,0.134638,
122.371063,0.223451,921.538574,0.303117,2188.978516,0.107207,3339.710449,0.106527,4540.754395,0.134583,
122.387367,0.223608,921.554871,0.303243,2188.994873,0.107191,3339.726562,0.106542,4540.770508,0.134528,
122.403664,0.223765,921.571228,0.303368,2189.010986,0.107174,3339.742920,0.106557,4540.786621,0.134474,
122.419968,0.223922,921.587524,0.303493,2189.027344,0.107157,3339.759033,0.106572,4540.803223,0.134419,
122.436264,0.224079,921.603882,0.303617,2189.043457,0.107141,3339.775391,0.106587,4540.819336,0.134364,
122.452568,0.224237,921.620178,0.303740,2189.059814,0.107124,3339.791504,0.106602,4540.835449,0.134310,
122.468864,0.224395,921.636475,0.303862,2189.075928,0.107108,3339.807861,0.106617,4540.851562,0.134255,
122.485168,0.224553,921.652832,0.303983,2189.092285,0.107091,3339.823975,0.106632,4540.868164,0.134201,
122.501465,0.224711,921.669128,0.304104,2189.108398,0.107075,3339.840332,0.106648,4540.884277,0.134146,
122.517769,0.224869,921.685425,0.304224,2189.124756,0.107058,3339.856445,0.106663,4540.900391,0.134092,
122.534065,0.225028,921.701782,0.304343,2189.140869,0.107042,3339.872803,0.106678,4540.916504,0.134038,
122.550369,0.225186,921.718079,0.304461,2189.157227,0.107026,3339.888916,0.106693,4540.933105,0.133984,
122.566666,0.225345,921.734436,0.304579,2189.173584,0.107010,3339.905273,0.106709,4540.949219,0.133930,
122.582962,0.225504,921.750732,0.304695,2189.189697,0.106993,3339.921631,0.106724,4540.965332,0.133876,
122.599266,0.225664,921.767029,0.304811,2189.206055,0.106977,3339.937744,0.106740,4540.981934,0.133822,
122.615562,0.225823,921.783386,0.304926,2189.222168,0.106961,3339.954102,0.106755,4540.998047,0.133768,
122.631866,0.225983,921.799683,0.305040,2189.238525,0.106945,3339.970215,0.106771,4541.014160,0.133714,
122.648163,0.226142,921.815979,0.305154,2189.254639,0.106929,3339.986572,0.106787,4541.030273,0.133660,
122.664467,0.226302,921.832336,0.305266,2189.270996,0.106913,3340.002686,0.106802,4541.046875,0.133606,
122.680763,0.226463,921.848633,0.305378,2189.287109,0.106897,3340.019043,0.106818,4541.062988,0.133552,
122.697067,0.226623,921.864990,0.305489,2189.303467,0.106881,3340.035156,0.106834,4541.079102,0.133499,
122.713364,0.226783,921.881287,0.305599,2189.319580,0.106865,3340.051514,0.106849,4541.095215,0.133445,
122.729668,0.226944,921.897583,0.305708,2189.335938,0.106849,3340.067627,0.106865,4541.111816,0.133392,
122.745964,0.227105,921.913940,0.305816,2189.352051,0.106834,3340.083984,0.106881,4541.127930,0.133338,
122.762268,0.227266,921.930237,0.305923,2189.368408,0.106818,3340.100098,0.106897,4541.144043,0.133285,
122.778564,0.227427,921.946594,0.306030,2189.384521,0.106802,3340.116455,0.106913,4541.160156,0.133231,
122.794861,0.227589,921.962891,0.306136,2189.400879,0.106787,3340.132568,0.106929,4541.176758,0.133178,
122.811165,0.227750,921.979187,0.306240,2189.416992,0.106771,3340.148926,0.106945,4541.192871,0.133125,
122.827461,0.227912,921.995544,0.306344,2189.433350,0.106755,3340.165039,0.106961,4541.208984,0.133072,
122.843765,0.228074,922.011841,0.306447,2189.449463,0.106740,3340.181396,0.106977,4541.225098,0.133018,
122.860062,0.228236,922.028137,0.306549,2189.465820,0.106724,3340.197510,0.106993,4541.241699,0.132965,
122.876366,0.228399,922.044495,0.306650,2189.481934,0.106709,3340.213867,0.107010,4541.257812,0.132912,
122.892662,0.228561,922.060791,0.306751,2189.498291,0.106694,3340.229980,0.107026,4541.273926,0.132859,
122.908966,0.228724,922.077148,0.306850,2189.514404,0.106678,3340.246338,0.107042,4541.290039,0.132806,
122.925262,0.228887,922.093445,0.306949,2189.530762,0.106663,3340.262451,0.107058,4541.306641,0.132754,
122.941566,0.229050,922.109741,0.307046,2189.546875,0.106648,3340.278809,0.107075,4541.322754,0.132701,
122.957863,0.229213,922.126099,0.307143,2189.563232,0.106632,3340.294922,0.107091,4541.338867,0.132648,
122.974167,0.229376,922.142395,0.307238,2189.579590,0.106617,3340.311279,0.107108,4541.355469,0.132595,
122.990463,0.229540,922.158752,0.307333,2189.595703,0.106602,3340.327637,0.107124,4541.371582,0.132543,
123.006760,0.229704,922.175049,0.307427,2189.612061,0.106587,3340.343750,0.107141,4541.387695,0.132490,
123.023064,0.229868,922.191345,0.307520,2189.628174,0.106572,3340.360107,0.107157,4541.403809,0.132438,
123.039360,0.230032,922.207703,0.307612,2189.644531,0.106557,3340.376221,0.107174,4541.420410,0.132385,
123.055664,0.230196,922.223999,0.307703,2189.660645,0.106542,3340.392578,0.107191,4541.436523,0.132333,
123.071960,0.230361,922.240295,0.307793,2189.677002,0.106527,3340.408691,0.107207,4541.452637,0.132281,
123.088264,0.230525,922.256653,0.307882,2189.693115,0.106512,3340.425049,0.107224,4541.468750,0.132228,
123.104561,0.230690,922.272949,0.307970,2189.709473,0.106497,3340.441162,0.107241,4541.485352,0.132176,
123.120865,0.230855,922.289307,0.308058,2189.725586,0.106482,3340.457520,0.107258,4541.501465,0.132124,
123.137161,0.231020,922.305603,0.308144,2189.741943,0.106468,3340.473633,0.107275,4541.517578,0.132072,
123.153465,0.231186,922.321899,0.308229,2189.758057,0.106453,3340.489990,0.107292,4541.533691,0.132020,
123.169762,0.231351,922.338257,0.308314,2189.774414,0.106438,3340.506104,0.107309,4541.550293,0.131968,
123.186066,0.231517,922.354553,0.308397,2189.790527,0.106424,3340.522461,0.107326,4541.566406,0.131916,
123.202362,0.231683,922.370911,0.308479,2189.806885,0.106409,3340.538574,0.107343,4541.582520,0.131864,
123.218658,0.231849,922.387207,0.308561,2189.822998,0.106394,3340.554932,0.107360,4541.598633,0.131812,
123.234962,0.232016,922.403503,0.308641,2189.839355,0.106380,3340.571045,0.107377,4541.615234,0.131761,
123.251259,0.232182,922.419861,0.308721,2189.855469,0.106365,3340.587402,0.107394,4541.631348,0.131709,
123.267563,0.232349,922.436157,0.308799,2189.871826,0.106351,3340.603516,0.107411,4541.647461,0.131657,
123.283859,0.232516,922.452454,0.308877,2189.887939,0.106337,3340.619873,0.107429,4541.663574,0.131606,
123.300163,0.232683,922.468811,0.308953,2189.904297,0.106322,3340.635986,0.107446,4541.680176,0.131554,
123.316460,0.232850,922.485107,0.309029,2189.920410,0.106308,3340.652344,0.107463,4541.696289,0.131503,
123.332764,0.233017,922.501465,0.309103,2189.936768,0.106294,3340.668457,0.107481,4541.712402,0.131451,
123.349060,0.233185,922.517761,0.309176,2189.952881,0.106280,3340.684814,0.107498,4541.728516,0.131400,
123.365364,0.233352,922.534058,0.309249,2189.969238,0.106265,3340.700928,0.107516,4541.745117,0.131349,
123.381660,0.233520,922.550415,0.309320,2189.985596,0.106251,3340.717285,0.107533,4541.761230,0.131298,
123.397964,0.233688,922.566711,0.309391,2190.001709,0.106237,3340.733643,0.107551,4541.777344,0.131246,
123.414261,0.233857,922.583069,0.309460,2190.018066,0.106223,3340.749756,0.107568,4541.793945,0.131195,
123.430557,0.234025,922.599365,0.309528,2190.034180,0.106209,3340.766113,0.107586,4541.810059,0.131144,
123.446861,0.234194,922.615662,0.309596,2190.050537,0.106195,3340.782227,0.107604,4541.826172,0.131093,
123.463158,0.234363,922.632019,0.309662,2190.066650,0.106181,3340.798584,0.107622,4541.842285,0.131042,
123.479462,0.234532,922.648315,0.309727,2190.083008,0.106167,3340.814697,0.107639,4541.858887,0.130991,
123.495758,0.234701,922.664612,0.309792,2190.099121,0.106154,3340.831055,0.107657,4541.875000,0.130941,
123.512062,0.234870,922.680969,0.309855,2190.115479,0.106140,3340.847168,0.107675,4541.891113,0.130890,
123.528358,0.235040,922.697266,0.309917,2190.131592,0.106126,3340.863525,0.107693,4541.907227,0.130839,
123.544662,0.235209,922.713623,0.309978,2190.147949,0.106112,3340.879639,0.107711,4541.923828,0.130788,
123.560959,0.235379,922.729919,0.310038,2190.164062,0.106099,3340.895996,0.107729,4541.939941,0.130738,
123.577263,0.235549,922.746216,0.310097,2190.180420,0.106085,3340.912109,0.107747,4541.956055,0.130687,
123.593559,0.235720,922.762573,0.310155,2190.196533,0.106071,3340.928467,0.107765,4541.972168,0.130637,
123.609863,0.235890,922.778870,0.310212,2190.212891,0.106058,3340.944580,0.107783,4541.988770,0.130586,
123.626160,0.236060,922.795227,0.310268,2190.229004,0.106044,3340.960938,0.107801,4542.004883,0.130536,
123.642456,0.236231,922.811523,0.310323,2190.245361,0.106031,3340.977051,0.107820,4542.020996,0.130486,
123.658760,0.236402,922.827820,0.310376,2190.261475,0.106018,3340.993408,0.107838,4542.037109,0.130435,
123.675056,0.236573,922.844177,0.310429,2190.277832,0.106004,3341.009521,0.107856,4542.053711,0.130385,
123.691360,0.236745,922.860474,0.310481,2190.293945,0.105991,3341.025879,0.107875,4542.069824,0.130335,
123.707657,0.236916,922.876770,0.310531,2190.310303,0.105978,3341.041992,0.107893,4542.085938,0.130285,
123.723961,0.237088,922.893127,0.310580,2190.326416,0.105964,3341.058350,0.107911,4542.102051,0.130235,
123.740257,0.237259,922.909424,0.310629,2190.342773,0.105951,3341.074463,0.107930,4542.118652,0.130185,
123.756561,0.237431,922.925781,0.310676,2190.358887,0.105938,3341.090820,0.107948,4542.134766,0.130135,
123.772858,0.237604,922.942078,0.310722,2190.375244,0.105925,3341.106934,0.107967,4542.150879,0.130085,
123.789162,0.237776,922.958374,0.310767,2190.391602,0.105912,3341.123291,0.107985,4542.167480,0.130035,
123.805458,0.237948,922.974731,0.310811,2190.407715,0.105899,3341.139648,0.108004,4542.183594,0.129985,
123.821762,0.238121,922.991028,0.310854,2190.424072,0.105886,3341.155762,0.108023,4542.199707,0.129936,
